"","MONYEAR.x","SIZE.x","BP","difference","diffFactor"
"1","1995","A","32_7",0,"-20 - 20"
"2","1995","A","5_3",0,"-20 - 20"
"3","1995","A","32_1",34,"20 - 40"
"4","1995","A","5_1",0,"-20 - 20"
"5","1995","A","5_5",0,"-20 - 20"
"6","1995","A","32_3",1,"-20 - 20"
"7","1995","A","5_4",0,"-20 - 20"
"8","1995","A","32_5",21,"20 - 40"
"9","1995","A","32_11",0,"-20 - 20"
"10","1995","A","5_2",0,"-20 - 20"
"11","1995","A","32_8",0,"-20 - 20"
"12","1995","A","32_6",0,"-20 - 20"
"13","1995","A","32_10",0,"-20 - 20"
"14","1995","A","5_6",0,"-20 - 20"
"15","1995","A","32_4",8,"-20 - 20"
"16","1995","A","32_2",0,"-20 - 20"
"17","1995","A","32_9",15,"-20 - 20"
"18","1995","B","32_1",25,"20 - 40"
"19","1995","B","32_10",0,"-20 - 20"
"20","1995","B","5_4",0,"-20 - 20"
"21","1995","B","32_7",0,"-20 - 20"
"22","1995","B","5_1",0,"-20 - 20"
"23","1995","B","32_11",0,"-20 - 20"
"24","1995","B","32_4",1,"-20 - 20"
"25","1995","B","32_5",5,"-20 - 20"
"26","1995","B","32_2",0,"-20 - 20"
"27","1995","B","32_6",0,"-20 - 20"
"28","1995","B","5_3",0,"-20 - 20"
"29","1995","B","5_5",0,"-20 - 20"
"30","1995","B","32_9",4,"-20 - 20"
"31","1995","B","32_8",0,"-20 - 20"
"32","1995","B","5_6",0,"-20 - 20"
"33","1995","B","5_2",0,"-20 - 20"
"34","1995","B","32_3",0,"-20 - 20"
"35","1995","C","32_5",-1,"-20 - 20"
"36","1995","C","5_4",-1,"-20 - 20"
"37","1995","C","32_1",-1,"-20 - 20"
"38","1995","C","32_11",-1,"-20 - 20"
"39","1995","C","32_4",-1,"-20 - 20"
"40","1995","C","5_1",4,"-20 - 20"
"41","1995","C","32_3",-1,"-20 - 20"
"42","1995","C","32_7",-1,"-20 - 20"
"43","1995","C","5_6",-1,"-20 - 20"
"44","1995","C","5_5",-1,"-20 - 20"
"45","1995","C","32_10",-1,"-20 - 20"
"46","1995","C","5_3",-1,"-20 - 20"
"47","1995","C","32_9",-1,"-20 - 20"
"48","1995","C","5_2",0,"-20 - 20"
"49","1995","C","32_6",-1,"-20 - 20"
"50","1995","C","32_2",-1,"-20 - 20"
"51","1995","C","32_8",-1,"-20 - 20"
"52","1995","D","32_3",-1,"-20 - 20"
"53","1995","D","32_1",-1,"-20 - 20"
"54","1995","D","5_3",-1,"-20 - 20"
"55","1995","D","32_10",-1,"-20 - 20"
"56","1995","D","32_11",-1,"-20 - 20"
"57","1995","D","32_7",-1,"-20 - 20"
"58","1995","D","32_8",-1,"-20 - 20"
"59","1995","D","32_4",-1,"-20 - 20"
"60","1995","D","32_5",-1,"-20 - 20"
"61","1995","D","5_4",-1,"-20 - 20"
"62","1995","D","32_9",-1,"-20 - 20"
"63","1995","D","5_6",-1,"-20 - 20"
"64","1995","D","32_2",-1,"-20 - 20"
"65","1995","D","5_5",-1,"-20 - 20"
"66","1995","D","5_2",1,"-20 - 20"
"67","1995","D","5_1",1,"-20 - 20"
"68","1995","D","32_6",-1,"-20 - 20"
"69","1995","E","32_4",-1,"-20 - 20"
"70","1995","E","32_3",-1,"-20 - 20"
"71","1995","E","32_5",-1,"-20 - 20"
"72","1995","E","32_11",-1,"-20 - 20"
"73","1995","E","32_2",-1,"-20 - 20"
"74","1995","E","5_5",1,"-20 - 20"
"75","1995","E","32_10",-1,"-20 - 20"
"76","1995","E","32_8",-1,"-20 - 20"
"77","1995","E","32_1",-1,"-20 - 20"
"78","1995","E","5_3",0,"-20 - 20"
"79","1995","E","5_1",-1,"-20 - 20"
"80","1995","E","32_7",-1,"-20 - 20"
"81","1995","E","32_6",-1,"-20 - 20"
"82","1995","E","5_6",-1,"-20 - 20"
"83","1995","E","5_4",-1,"-20 - 20"
"84","1995","E","32_9",-1,"-20 - 20"
"85","1995","E","5_2",-1,"-20 - 20"
"86","1995","F","32_10",-2,"-20 - 20"
"87","1995","F","32_6",-2,"-20 - 20"
"88","1995","F","32_1",-2,"-20 - 20"
"89","1995","F","32_3",-2,"-20 - 20"
"90","1995","F","32_7",-2,"-20 - 20"
"91","1995","F","32_9",-2,"-20 - 20"
"92","1995","F","32_8",-2,"-20 - 20"
"93","1995","F","32_4",-2,"-20 - 20"
"94","1995","F","32_5",-2,"-20 - 20"
"95","1995","F","32_2",-2,"-20 - 20"
"96","1995","F","5_4",-2,"-20 - 20"
"97","1995","F","5_5",1,"-20 - 20"
"98","1995","F","5_3",1,"-20 - 20"
"99","1995","F","32_11",-2,"-20 - 20"
"100","1995","F","5_1",0,"-20 - 20"
"101","1995","F","5_6",-1,"-20 - 20"
"102","1995","F","5_2",1,"-20 - 20"
"103","1995","G","32_11",-1,"-20 - 20"
"104","1995","G","32_9",-1,"-20 - 20"
"105","1995","G","32_2",-1,"-20 - 20"
"106","1995","G","5_6",-1,"-20 - 20"
"107","1995","G","32_10",-1,"-20 - 20"
"108","1995","G","5_3",-1,"-20 - 20"
"109","1995","G","5_4",-1,"-20 - 20"
"110","1995","G","32_7",-1,"-20 - 20"
"111","1995","G","32_8",-1,"-20 - 20"
"112","1995","G","5_5",-1,"-20 - 20"
"113","1995","G","32_1",-1,"-20 - 20"
"114","1995","G","32_5",-1,"-20 - 20"
"115","1995","G","5_1",1,"-20 - 20"
"116","1995","G","32_6",-1,"-20 - 20"
"117","1995","G","32_3",-1,"-20 - 20"
"118","1995","G","32_4",-1,"-20 - 20"
"119","1995","G","5_2",3,"-20 - 20"
"120","1995","H","32_6",-1,"-20 - 20"
"121","1995","H","32_8",-1,"-20 - 20"
"122","1995","H","5_1",-1,"-20 - 20"
"123","1995","H","5_4",-1,"-20 - 20"
"124","1995","H","32_11",-1,"-20 - 20"
"125","1995","H","32_3",-1,"-20 - 20"
"126","1995","H","32_9",-1,"-20 - 20"
"127","1995","H","32_10",-1,"-20 - 20"
"128","1995","H","5_6",0,"-20 - 20"
"129","1995","H","5_5",0,"-20 - 20"
"130","1995","H","32_2",-1,"-20 - 20"
"131","1995","H","32_1",-1,"-20 - 20"
"132","1995","H","32_4",-1,"-20 - 20"
"133","1995","H","5_2",-1,"-20 - 20"
"134","1995","H","32_5",-1,"-20 - 20"
"135","1995","H","5_3",1,"-20 - 20"
"136","1995","H","32_7",-1,"-20 - 20"
"137","1995","I","32_6",0,"-20 - 20"
"138","1995","I","32_10",0,"-20 - 20"
"139","1995","I","5_1",0,"-20 - 20"
"140","1995","I","32_3",0,"-20 - 20"
"141","1995","I","5_6",0,"-20 - 20"
"142","1995","I","32_4",0,"-20 - 20"
"143","1995","I","5_2",0,"-20 - 20"
"144","1995","I","5_5",0,"-20 - 20"
"145","1995","I","5_3",0,"-20 - 20"
"146","1995","I","32_1",0,"-20 - 20"
"147","1995","I","32_9",0,"-20 - 20"
"148","1995","I","32_11",0,"-20 - 20"
"149","1995","I","32_7",0,"-20 - 20"
"150","1995","I","32_8",0,"-20 - 20"
"151","1995","I","5_4",1,"-20 - 20"
"152","1995","I","32_5",0,"-20 - 20"
"153","1995","I","32_2",0,"-20 - 20"
"154","1995","J","32_10",0,"-20 - 20"
"155","1995","J","32_3",0,"-20 - 20"
"156","1995","J","32_5",0,"-20 - 20"
"157","1995","J","5_2",0,"-20 - 20"
"158","1995","J","32_11",0,"-20 - 20"
"159","1995","J","32_8",0,"-20 - 20"
"160","1995","J","32_9",0,"-20 - 20"
"161","1995","J","32_6",0,"-20 - 20"
"162","1995","J","32_2",0,"-20 - 20"
"163","1995","J","32_7",0,"-20 - 20"
"164","1995","J","32_4",0,"-20 - 20"
"165","1995","J","5_6",0,"-20 - 20"
"166","1995","J","5_3",0,"-20 - 20"
"167","1995","J","5_1",1,"-20 - 20"
"168","1995","J","32_1",0,"-20 - 20"
"169","1995","J","5_4",0,"-20 - 20"
"170","1995","J","5_5",1,"-20 - 20"
"171","1995","SEEDLING","5_1",1,"-20 - 20"
"172","1995","SEEDLING","32_3",0,"-20 - 20"
"173","1995","SEEDLING","32_7",-1,"-20 - 20"
"174","1995","SEEDLING","5_3",-1,"-20 - 20"
"175","1995","SEEDLING","32_10",-1,"-20 - 20"
"176","1995","SEEDLING","32_1",1,"-20 - 20"
"177","1995","SEEDLING","32_4",1,"-20 - 20"
"178","1995","SEEDLING","5_6",1,"-20 - 20"
"179","1995","SEEDLING","5_4",-1,"-20 - 20"
"180","1995","SEEDLING","32_6",1,"-20 - 20"
"181","1995","SEEDLING","32_5",1,"-20 - 20"
"182","1995","SEEDLING","32_8",-1,"-20 - 20"
"183","1995","SEEDLING","32_2",-1,"-20 - 20"
"184","1995","SEEDLING","5_5",0,"-20 - 20"
"185","1995","SEEDLING","5_2",1,"-20 - 20"
"186","1995","SEEDLING","32_11",-1,"-20 - 20"
"187","1995","SEEDLING","32_9",1,"-20 - 20"
"188",NA,NA,"7_5",NA,NA
"189",NA,NA,"7_6",NA,NA
"190",NA,NA,"7_7",NA,NA
"191",NA,NA,"7_8",NA,NA
"192",NA,NA,"7_1",NA,NA
"193",NA,NA,"7_2",NA,NA
"194",NA,NA,"7_3",NA,NA
"195",NA,NA,"7_4",NA,NA
"196",NA,NA,"21_1",NA,NA
"197",NA,NA,"21_2",NA,NA
"198",NA,NA,"21_3",NA,NA
"199",NA,NA,"22_1",NA,NA
"200",NA,NA,"22_2",NA,NA
"201",NA,NA,"22_3",NA,NA
"202",NA,NA,"22_4",NA,NA
"203",NA,NA,"22_5",NA,NA
"204",NA,NA,"7_5",NA,NA
"205",NA,NA,"7_6",NA,NA
"206",NA,NA,"7_7",NA,NA
"207",NA,NA,"7_8",NA,NA
"208",NA,NA,"7_1",NA,NA
"209",NA,NA,"7_2",NA,NA
"210",NA,NA,"7_3",NA,NA
"211",NA,NA,"7_4",NA,NA
"212",NA,NA,"21_1",NA,NA
"213",NA,NA,"21_2",NA,NA
"214",NA,NA,"21_3",NA,NA
"215",NA,NA,"22_1",NA,NA
"216",NA,NA,"22_2",NA,NA
"217",NA,NA,"22_3",NA,NA
"218",NA,NA,"22_4",NA,NA
"219",NA,NA,"22_5",NA,NA
"220",NA,NA,"7_5",NA,NA
"221",NA,NA,"7_6",NA,NA
"222",NA,NA,"7_7",NA,NA
"223",NA,NA,"7_8",NA,NA
"224",NA,NA,"7_1",NA,NA
"225",NA,NA,"7_2",NA,NA
"226",NA,NA,"7_3",NA,NA
"227",NA,NA,"7_4",NA,NA
"228",NA,NA,"21_1",NA,NA
"229",NA,NA,"21_2",NA,NA
"230",NA,NA,"21_3",NA,NA
"231",NA,NA,"22_1",NA,NA
"232",NA,NA,"22_2",NA,NA
"233",NA,NA,"22_3",NA,NA
"234",NA,NA,"22_4",NA,NA
"235",NA,NA,"22_5",NA,NA
"236",NA,NA,"7_4",NA,NA
"237",NA,NA,"7_5",NA,NA
"238",NA,NA,"7_6",NA,NA
"239",NA,NA,"7_7",NA,NA
"240",NA,NA,"7_8",NA,NA
"241",NA,NA,"7_1",NA,NA
"242",NA,NA,"7_2",NA,NA
"243",NA,NA,"7_3",NA,NA
"244",NA,NA,"21_1",NA,NA
"245",NA,NA,"21_2",NA,NA
"246",NA,NA,"21_3",NA,NA
"247",NA,NA,"22_1",NA,NA
"248",NA,NA,"22_2",NA,NA
"249",NA,NA,"22_3",NA,NA
"250",NA,NA,"22_4",NA,NA
"251",NA,NA,"22_5",NA,NA
"252",NA,NA,"7_4",NA,NA
"253",NA,NA,"7_5",NA,NA
"254",NA,NA,"7_6",NA,NA
"255",NA,NA,"7_7",NA,NA
"256",NA,NA,"7_8",NA,NA
"257",NA,NA,"7_1",NA,NA
"258",NA,NA,"7_2",NA,NA
"259",NA,NA,"7_3",NA,NA
"260",NA,NA,"21_1",NA,NA
"261",NA,NA,"21_2",NA,NA
"262",NA,NA,"21_3",NA,NA
"263",NA,NA,"22_1",NA,NA
"264",NA,NA,"22_2",NA,NA
"265",NA,NA,"22_3",NA,NA
"266",NA,NA,"22_4",NA,NA
"267",NA,NA,"22_5",NA,NA
"268",NA,NA,"7_4",NA,NA
"269",NA,NA,"7_5",NA,NA
"270",NA,NA,"7_6",NA,NA
"271",NA,NA,"7_7",NA,NA
"272",NA,NA,"7_8",NA,NA
"273",NA,NA,"7_1",NA,NA
"274",NA,NA,"7_2",NA,NA
"275",NA,NA,"7_3",NA,NA
"276",NA,NA,"21_1",NA,NA
"277",NA,NA,"21_2",NA,NA
"278",NA,NA,"21_3",NA,NA
"279",NA,NA,"22_1",NA,NA
"280",NA,NA,"22_2",NA,NA
"281",NA,NA,"22_3",NA,NA
"282",NA,NA,"22_4",NA,NA
"283",NA,NA,"22_5",NA,NA
"284",NA,NA,"7_4",NA,NA
"285",NA,NA,"7_5",NA,NA
"286",NA,NA,"7_6",NA,NA
"287",NA,NA,"7_7",NA,NA
"288",NA,NA,"7_8",NA,NA
"289",NA,NA,"7_1",NA,NA
"290",NA,NA,"7_2",NA,NA
"291",NA,NA,"7_3",NA,NA
"292",NA,NA,"21_1",NA,NA
"293",NA,NA,"21_2",NA,NA
"294",NA,NA,"21_3",NA,NA
"295",NA,NA,"22_1",NA,NA
"296",NA,NA,"22_2",NA,NA
"297",NA,NA,"22_3",NA,NA
"298",NA,NA,"22_4",NA,NA
"299",NA,NA,"22_5",NA,NA
"300",NA,NA,"7_4",NA,NA
"301",NA,NA,"7_5",NA,NA
"302",NA,NA,"7_6",NA,NA
"303",NA,NA,"7_7",NA,NA
"304",NA,NA,"7_8",NA,NA
"305",NA,NA,"7_1",NA,NA
"306",NA,NA,"7_2",NA,NA
"307",NA,NA,"7_3",NA,NA
"308",NA,NA,"21_1",NA,NA
"309",NA,NA,"21_2",NA,NA
"310",NA,NA,"21_3",NA,NA
"311",NA,NA,"22_5",NA,NA
"312",NA,NA,"22_1",NA,NA
"313",NA,NA,"22_2",NA,NA
"314",NA,NA,"22_3",NA,NA
"315",NA,NA,"22_4",NA,NA
"316",NA,NA,"7_4",NA,NA
"317",NA,NA,"7_5",NA,NA
"318",NA,NA,"7_6",NA,NA
"319",NA,NA,"7_7",NA,NA
"320",NA,NA,"7_8",NA,NA
"321",NA,NA,"7_1",NA,NA
"322",NA,NA,"7_2",NA,NA
"323",NA,NA,"7_3",NA,NA
"324",NA,NA,"21_1",NA,NA
"325",NA,NA,"21_2",NA,NA
"326",NA,NA,"21_3",NA,NA
"327",NA,NA,"22_5",NA,NA
"328",NA,NA,"22_1",NA,NA
"329",NA,NA,"22_2",NA,NA
"330",NA,NA,"22_3",NA,NA
"331",NA,NA,"22_4",NA,NA
"332",NA,NA,"7_4",NA,NA
"333",NA,NA,"7_5",NA,NA
"334",NA,NA,"7_6",NA,NA
"335",NA,NA,"7_7",NA,NA
"336",NA,NA,"7_8",NA,NA
"337",NA,NA,"7_1",NA,NA
"338",NA,NA,"7_2",NA,NA
"339",NA,NA,"7_3",NA,NA
"340",NA,NA,"21_1",NA,NA
"341",NA,NA,"21_2",NA,NA
"342",NA,NA,"21_3",NA,NA
"343",NA,NA,"22_5",NA,NA
"344",NA,NA,"22_1",NA,NA
"345",NA,NA,"22_2",NA,NA
"346",NA,NA,"22_3",NA,NA
"347",NA,NA,"22_4",NA,NA
"348",NA,NA,"7_5",NA,NA
"349",NA,NA,"7_6",NA,NA
"350",NA,NA,"7_7",NA,NA
"351",NA,NA,"7_8",NA,NA
"352",NA,NA,"7_1",NA,NA
"353",NA,NA,"7_2",NA,NA
"354",NA,NA,"7_3",NA,NA
"355",NA,NA,"7_4",NA,NA
"356",NA,NA,"22_1",NA,NA
"357",NA,NA,"21_1",NA,NA
"358",NA,NA,"21_2",NA,NA
"359",NA,NA,"21_3",NA,NA
"360",NA,NA,"22_2",NA,NA
"361",NA,NA,"22_3",NA,NA
"362",NA,NA,"22_4",NA,NA
"363",NA,NA,"22_5",NA,NA
"364","1997","A","5_6",1,"-20 - 20"
"365","1997","A","15_1",-1,"-20 - 20"
"366","1997","A","5_3",0,"-20 - 20"
"367","1997","A","5_2",1,"-20 - 20"
"368","1997","A","5_5",0,"-20 - 20"
"369","1997","A","5_4",-1,"-20 - 20"
"370","1997","A","5_1",-1,"-20 - 20"
"371","1997","B","5_4",0,"-20 - 20"
"372","1997","B","5_6",-1,"-20 - 20"
"373","1997","B","15_1",-1,"-20 - 20"
"374","1997","B","5_5",0,"-20 - 20"
"375","1997","B","5_1",2,"-20 - 20"
"376","1997","B","5_2",-1,"-20 - 20"
"377","1997","B","5_3",-1,"-20 - 20"
"378","1997","C","5_5",-1,"-20 - 20"
"379","1997","C","15_1",0,"-20 - 20"
"380","1997","C","5_2",-1,"-20 - 20"
"381","1997","C","5_1",2,"-20 - 20"
"382","1997","C","5_4",-1,"-20 - 20"
"383","1997","C","5_6",-1,"-20 - 20"
"384","1997","C","5_3",-1,"-20 - 20"
"385","1997","D","5_4",-1,"-20 - 20"
"386","1997","D","5_6",0,"-20 - 20"
"387","1997","D","5_1",1,"-20 - 20"
"388","1997","D","5_2",0,"-20 - 20"
"389","1997","D","15_1",-1,"-20 - 20"
"390","1997","D","5_5",-1,"-20 - 20"
"391","1997","D","5_3",-1,"-20 - 20"
"392","1997","E","5_5",-1,"-20 - 20"
"393","1997","E","5_1",1,"-20 - 20"
"394","1997","E","5_4",-1,"-20 - 20"
"395","1997","E","15_1",0,"-20 - 20"
"396","1997","E","5_2",0,"-20 - 20"
"397","1997","E","5_6",-1,"-20 - 20"
"398","1997","E","5_3",-1,"-20 - 20"
"399","1997","F","5_2",0,"-20 - 20"
"400","1997","F","5_1",2,"-20 - 20"
"401","1997","F","5_5",2,"-20 - 20"
"402","1997","F","5_4",-1,"-20 - 20"
"403","1997","F","5_3",-1,"-20 - 20"
"404","1997","F","5_6",0,"-20 - 20"
"405","1997","F","15_1",2,"-20 - 20"
"406","1997","G","5_3",0,"-20 - 20"
"407","1997","G","5_4",-2,"-20 - 20"
"408","1997","G","5_1",1,"-20 - 20"
"409","1997","G","5_6",-1,"-20 - 20"
"410","1997","G","5_5",0,"-20 - 20"
"411","1997","G","15_1",-1,"-20 - 20"
"412","1997","G","5_2",2,"-20 - 20"
"413","1997","H","5_2",1,"-20 - 20"
"414","1997","H","5_4",0,"-20 - 20"
"415","1997","H","5_1",0,"-20 - 20"
"416","1997","H","5_3",0,"-20 - 20"
"417","1997","H","5_6",1,"-20 - 20"
"418","1997","H","5_5",0,"-20 - 20"
"419","1997","H","15_1",3,"-20 - 20"
"420","1997","I","5_4",-3,"-20 - 20"
"421","1997","I","5_1",-4,"-20 - 20"
"422","1997","I","5_2",-4,"-20 - 20"
"423","1997","I","5_3",16,"-20 - 20"
"424","1997","I","5_6",-4,"-20 - 20"
"425","1997","I","5_5",-4,"-20 - 20"
"426","1997","I","15_1",1,"-20 - 20"
"427","1997","J","5_2",0,"-20 - 20"
"428","1997","J","5_1",1,"-20 - 20"
"429","1997","J","5_3",0,"-20 - 20"
"430","1997","J","5_5",1,"-20 - 20"
"431","1997","J","5_6",0,"-20 - 20"
"432","1997","J","5_4",0,"-20 - 20"
"433","1997","J","15_1",1,"-20 - 20"
"434","1997","SEEDLING","5_1",0,"-20 - 20"
"435","1997","SEEDLING","15_1",-1,"-20 - 20"
"436","1997","SEEDLING","5_2",0,"-20 - 20"
"437","1997","SEEDLING","5_5",0,"-20 - 20"
"438","1997","SEEDLING","5_3",-2,"-20 - 20"
"439","1997","SEEDLING","5_6",0,"-20 - 20"
"440","1997","SEEDLING","5_4",0,"-20 - 20"
"441",NA,NA,"12_1",NA,NA
"442",NA,NA,"12_2",NA,NA
"443",NA,NA,"40_1",NA,NA
"444",NA,NA,"40_2",NA,NA
"445",NA,NA,"40_3",NA,NA
"446",NA,NA,"40_4",NA,NA
"447",NA,NA,"40_5",NA,NA
"448",NA,NA,"40_6",NA,NA
"449",NA,NA,"40_7",NA,NA
"450",NA,NA,"40_8",NA,NA
"451",NA,NA,"21_1",NA,NA
"452",NA,NA,"21_2",NA,NA
"453",NA,NA,"40_9",NA,NA
"454",NA,NA,"21_3",NA,NA
"455",NA,NA,"40_10",NA,NA
"456",NA,NA,"12_1",NA,NA
"457",NA,NA,"12_2",NA,NA
"458",NA,NA,"40_1",NA,NA
"459",NA,NA,"40_2",NA,NA
"460",NA,NA,"40_3",NA,NA
"461",NA,NA,"40_4",NA,NA
"462",NA,NA,"40_5",NA,NA
"463",NA,NA,"40_6",NA,NA
"464",NA,NA,"40_7",NA,NA
"465",NA,NA,"40_8",NA,NA
"466",NA,NA,"21_1",NA,NA
"467",NA,NA,"21_2",NA,NA
"468",NA,NA,"40_9",NA,NA
"469",NA,NA,"21_3",NA,NA
"470",NA,NA,"40_10",NA,NA
"471",NA,NA,"12_1",NA,NA
"472",NA,NA,"12_2",NA,NA
"473",NA,NA,"40_1",NA,NA
"474",NA,NA,"40_2",NA,NA
"475",NA,NA,"40_3",NA,NA
"476",NA,NA,"40_4",NA,NA
"477",NA,NA,"40_5",NA,NA
"478",NA,NA,"40_6",NA,NA
"479",NA,NA,"40_7",NA,NA
"480",NA,NA,"40_8",NA,NA
"481",NA,NA,"21_1",NA,NA
"482",NA,NA,"21_2",NA,NA
"483",NA,NA,"40_9",NA,NA
"484",NA,NA,"21_3",NA,NA
"485",NA,NA,"40_10",NA,NA
"486",NA,NA,"12_1",NA,NA
"487",NA,NA,"12_2",NA,NA
"488",NA,NA,"40_1",NA,NA
"489",NA,NA,"40_2",NA,NA
"490",NA,NA,"40_3",NA,NA
"491",NA,NA,"40_4",NA,NA
"492",NA,NA,"40_5",NA,NA
"493",NA,NA,"40_6",NA,NA
"494",NA,NA,"40_7",NA,NA
"495",NA,NA,"40_8",NA,NA
"496",NA,NA,"21_1",NA,NA
"497",NA,NA,"21_2",NA,NA
"498",NA,NA,"40_9",NA,NA
"499",NA,NA,"21_3",NA,NA
"500",NA,NA,"40_10",NA,NA
"501",NA,NA,"12_1",NA,NA
"502",NA,NA,"12_2",NA,NA
"503",NA,NA,"40_1",NA,NA
"504",NA,NA,"40_2",NA,NA
"505",NA,NA,"40_3",NA,NA
"506",NA,NA,"40_4",NA,NA
"507",NA,NA,"40_5",NA,NA
"508",NA,NA,"40_6",NA,NA
"509",NA,NA,"40_7",NA,NA
"510",NA,NA,"21_1",NA,NA
"511",NA,NA,"21_2",NA,NA
"512",NA,NA,"40_8",NA,NA
"513",NA,NA,"40_9",NA,NA
"514",NA,NA,"21_3",NA,NA
"515",NA,NA,"40_10",NA,NA
"516",NA,NA,"12_1",NA,NA
"517",NA,NA,"12_2",NA,NA
"518",NA,NA,"40_1",NA,NA
"519",NA,NA,"40_2",NA,NA
"520",NA,NA,"40_3",NA,NA
"521",NA,NA,"40_4",NA,NA
"522",NA,NA,"40_5",NA,NA
"523",NA,NA,"40_6",NA,NA
"524",NA,NA,"40_7",NA,NA
"525",NA,NA,"21_1",NA,NA
"526",NA,NA,"21_2",NA,NA
"527",NA,NA,"40_8",NA,NA
"528",NA,NA,"40_9",NA,NA
"529",NA,NA,"21_3",NA,NA
"530",NA,NA,"40_10",NA,NA
"531",NA,NA,"12_1",NA,NA
"532",NA,NA,"12_2",NA,NA
"533",NA,NA,"40_1",NA,NA
"534",NA,NA,"40_2",NA,NA
"535",NA,NA,"40_3",NA,NA
"536",NA,NA,"40_4",NA,NA
"537",NA,NA,"40_5",NA,NA
"538",NA,NA,"40_6",NA,NA
"539",NA,NA,"40_7",NA,NA
"540",NA,NA,"21_1",NA,NA
"541",NA,NA,"21_2",NA,NA
"542",NA,NA,"40_8",NA,NA
"543",NA,NA,"40_9",NA,NA
"544",NA,NA,"21_3",NA,NA
"545",NA,NA,"40_10",NA,NA
"546",NA,NA,"12_1",NA,NA
"547",NA,NA,"12_2",NA,NA
"548",NA,NA,"40_1",NA,NA
"549",NA,NA,"40_2",NA,NA
"550",NA,NA,"40_3",NA,NA
"551",NA,NA,"40_4",NA,NA
"552",NA,NA,"40_5",NA,NA
"553",NA,NA,"40_6",NA,NA
"554",NA,NA,"40_7",NA,NA
"555",NA,NA,"21_1",NA,NA
"556",NA,NA,"40_8",NA,NA
"557",NA,NA,"40_10",NA,NA
"558",NA,NA,"21_2",NA,NA
"559",NA,NA,"21_3",NA,NA
"560",NA,NA,"40_9",NA,NA
"561",NA,NA,"12_1",NA,NA
"562",NA,NA,"12_2",NA,NA
"563",NA,NA,"40_1",NA,NA
"564",NA,NA,"40_2",NA,NA
"565",NA,NA,"40_3",NA,NA
"566",NA,NA,"40_4",NA,NA
"567",NA,NA,"40_5",NA,NA
"568",NA,NA,"40_6",NA,NA
"569",NA,NA,"40_7",NA,NA
"570",NA,NA,"21_1",NA,NA
"571",NA,NA,"40_8",NA,NA
"572",NA,NA,"40_10",NA,NA
"573",NA,NA,"21_2",NA,NA
"574",NA,NA,"21_3",NA,NA
"575",NA,NA,"40_9",NA,NA
"576",NA,NA,"12_1",NA,NA
"577",NA,NA,"12_2",NA,NA
"578",NA,NA,"40_1",NA,NA
"579",NA,NA,"40_2",NA,NA
"580",NA,NA,"40_3",NA,NA
"581",NA,NA,"40_4",NA,NA
"582",NA,NA,"40_5",NA,NA
"583",NA,NA,"40_6",NA,NA
"584",NA,NA,"40_7",NA,NA
"585",NA,NA,"21_1",NA,NA
"586",NA,NA,"40_8",NA,NA
"587",NA,NA,"40_10",NA,NA
"588",NA,NA,"21_2",NA,NA
"589",NA,NA,"21_3",NA,NA
"590",NA,NA,"40_9",NA,NA
"591",NA,NA,"12_1",NA,NA
"592",NA,NA,"12_2",NA,NA
"593",NA,NA,"40_1",NA,NA
"594",NA,NA,"40_2",NA,NA
"595",NA,NA,"40_3",NA,NA
"596",NA,NA,"40_4",NA,NA
"597",NA,NA,"40_5",NA,NA
"598",NA,NA,"40_6",NA,NA
"599",NA,NA,"40_7",NA,NA
"600",NA,NA,"40_8",NA,NA
"601",NA,NA,"21_1",NA,NA
"602",NA,NA,"21_2",NA,NA
"603",NA,NA,"40_9",NA,NA
"604",NA,NA,"21_3",NA,NA
"605",NA,NA,"40_10",NA,NA
"606",NA,NA,"22_2",NA,NA
"607",NA,NA,"22_3",NA,NA
"608",NA,NA,"22_4",NA,NA
"609",NA,NA,"22_5",NA,NA
"610",NA,NA,"22_1",NA,NA
"611",NA,NA,"32_1",NA,NA
"612",NA,NA,"32_11",NA,NA
"613",NA,NA,"32_2",NA,NA
"614",NA,NA,"32_10",NA,NA
"615",NA,NA,"32_9",NA,NA
"616",NA,NA,"32_3",NA,NA
"617",NA,NA,"32_4",NA,NA
"618",NA,NA,"32_6",NA,NA
"619",NA,NA,"32_7",NA,NA
"620",NA,NA,"32_5",NA,NA
"621",NA,NA,"32_8",NA,NA
"622",NA,NA,"22_2",NA,NA
"623",NA,NA,"22_3",NA,NA
"624",NA,NA,"22_4",NA,NA
"625",NA,NA,"22_5",NA,NA
"626",NA,NA,"22_1",NA,NA
"627",NA,NA,"32_1",NA,NA
"628",NA,NA,"32_10",NA,NA
"629",NA,NA,"32_11",NA,NA
"630",NA,NA,"32_2",NA,NA
"631",NA,NA,"32_9",NA,NA
"632",NA,NA,"32_3",NA,NA
"633",NA,NA,"32_4",NA,NA
"634",NA,NA,"32_6",NA,NA
"635",NA,NA,"32_5",NA,NA
"636",NA,NA,"32_8",NA,NA
"637",NA,NA,"32_7",NA,NA
"638",NA,NA,"22_2",NA,NA
"639",NA,NA,"22_3",NA,NA
"640",NA,NA,"22_4",NA,NA
"641",NA,NA,"22_5",NA,NA
"642",NA,NA,"22_1",NA,NA
"643",NA,NA,"32_1",NA,NA
"644",NA,NA,"32_10",NA,NA
"645",NA,NA,"32_11",NA,NA
"646",NA,NA,"32_2",NA,NA
