PRES,BU,PLOT,BP,SIZE,SIZE(noCM),STEMS,MONDATE,MONYEAR,LASTBURN,LASTBURNYEAR,GROUPS,STEMS(original)
ABRP,1,3,1_3,B (2.6 - 5),B,32,40028,2009,39604,2008,B-C-D (2.6 - 15),32
ABRP,1,3,1_3,C (5.1 - 10),C,13,40028,2009,39604,2008,B-C-D (2.6 - 15),13
ABRP,1,3,1_3,D (10.1 - 15),D,1,40028,2009,39604,2008,B-C-D (2.6 - 15),1
ABRP,1,3,1_3,E (15.1 - 20),E,0,40028,2009,39604,2008,E-F-G (15.1 - 30),0
ABRP,1,3,1_3,F (20.1 - 25),F,0,40028,2009,39604,2008,E-F-G (15.1 - 30),0
ABRP,1,3,1_3,G (25.1 - 30),G,0,40028,2009,39604,2008,E-F-G (15.1 - 30),0
ABRP,1,3,1_3,H (30.1 - 35),H,0,40028,2009,39604,2008,H-I-J (30.1 - 40+),0
ABRP,1,3,1_3,I (35.1 - 40),I,0,40028,2009,39604,2008,H-I-J (30.1 - 40+),0
ABRP,1,3,1_3,J (> 40),J,0,40028,2009,39604,2008,H-I-J (30.1 - 40+),0
ABRP,1,4,1_4,B (2.6 - 5),B,50,40028,2009,39604,2008,B-C-D (2.6 - 15),50
ABRP,1,4,1_4,C (5.1 - 10),C,35,40028,2009,39604,2008,B-C-D (2.6 - 15),35
ABRP,1,4,1_4,D (10.1 - 15),D,3,40028,2009,39604,2008,B-C-D (2.6 - 15),3
ABRP,1,4,1_4,E (15.1 - 20),E,1,40028,2009,39604,2008,E-F-G (15.1 - 30),1
ABRP,1,4,1_4,F (20.1 - 25),F,0,40028,2009,39604,2008,E-F-G (15.1 - 30),0
ABRP,1,4,1_4,G (25.1 - 30),G,0,40028,2009,39604,2008,E-F-G (15.1 - 30),0
ABRP,1,4,1_4,H (30.1 - 35),H,0,40028,2009,39604,2008,H-I-J (30.1 - 40+),0
ABRP,1,4,1_4,I (35.1 - 40),I,0,40028,2009,39604,2008,H-I-J (30.1 - 40+),0
ABRP,1,4,1_4,J (> 40),J,0,40028,2009,39604,2008,H-I-J (30.1 - 40+),0
ABRP,1,5,1_5,B (2.6 - 5),B,22,40029,2009,39604,2008,B-C-D (2.6 - 15),22
ABRP,1,5,1_5,C (5.1 - 10),C,4,40029,2009,39604,2008,B-C-D (2.6 - 15),4
ABRP,1,5,1_5,D (10.1 - 15),D,1,40029,2009,39604,2008,B-C-D (2.6 - 15),1
ABRP,1,5,1_5,E (15.1 - 20),E,0,40029,2009,39604,2008,E-F-G (15.1 - 30),0
ABRP,1,5,1_5,F (20.1 - 25),F,0,40029,2009,39604,2008,E-F-G (15.1 - 30),0
ABRP,1,5,1_5,G (25.1 - 30),G,0,40029,2009,39604,2008,E-F-G (15.1 - 30),0
ABRP,1,5,1_5,H (30.1 - 35),H,0,40029,2009,39604,2008,H-I-J (30.1 - 40+),0
ABRP,1,5,1_5,I (35.1 - 40),I,0,40029,2009,39604,2008,H-I-J (30.1 - 40+),0
ABRP,1,5,1_5,J (> 40),J,0,40029,2009,39604,2008,H-I-J (30.1 - 40+),0
ABRP,1,6,1_6,B (2.6 - 5),B,5,40029,2009,39604,2008,B-C-D (2.6 - 15),5
ABRP,1,6,1_6,C (5.1 - 10),C,64,40029,2009,39604,2008,B-C-D (2.6 - 15),64
ABRP,1,6,1_6,D (10.1 - 15),D,19,40029,2009,39604,2008,B-C-D (2.6 - 15),19
ABRP,1,6,1_6,E (15.1 - 20),E,2,40029,2009,39604,2008,E-F-G (15.1 - 30),2
ABRP,1,6,1_6,F (20.1 - 25),F,1,40029,2009,39604,2008,E-F-G (15.1 - 30),1
ABRP,1,6,1_6,G (25.1 - 30),G,1,40029,2009,39604,2008,E-F-G (15.1 - 30),1
ABRP,1,6,1_6,H (30.1 - 35),H,0,40029,2009,39604,2008,H-I-J (30.1 - 40+),0
ABRP,1,6,1_6,I (35.1 - 40),I,0,40029,2009,39604,2008,H-I-J (30.1 - 40+),0
ABRP,1,6,1_6,J (> 40),J,0,40029,2009,39604,2008,H-I-J (30.1 - 40+),0
ABRP,1,7,1_7,B (2.6 - 5),B,23,40029,2009,39604,2008,B-C-D (2.6 - 15),23
ABRP,1,7,1_7,C (5.1 - 10),C,22,40029,2009,39604,2008,B-C-D (2.6 - 15),22
ABRP,1,7,1_7,D (10.1 - 15),D,3,40029,2009,39604,2008,B-C-D (2.6 - 15),3
ABRP,1,7,1_7,E (15.1 - 20),E,2,40029,2009,39604,2008,E-F-G (15.1 - 30),2
ABRP,1,7,1_7,F (20.1 - 25),F,0,40029,2009,39604,2008,E-F-G (15.1 - 30),0
ABRP,1,7,1_7,G (25.1 - 30),G,0,40029,2009,39604,2008,E-F-G (15.1 - 30),0
ABRP,1,7,1_7,H (30.1 - 35),H,0,40029,2009,39604,2008,H-I-J (30.1 - 40+),0
ABRP,1,7,1_7,I (35.1 - 40),I,0,40029,2009,39604,2008,H-I-J (30.1 - 40+),0
ABRP,1,7,1_7,J (> 40),J,0,40029,2009,39604,2008,H-I-J (30.1 - 40+),0
ABRP,1,8,1_8,B (2.6 - 5),B,24,40029,2009,39604,2008,B-C-D (2.6 - 15),24
ABRP,1,8,1_8,C (5.1 - 10),C,69,40029,2009,39604,2008,B-C-D (2.6 - 15),69
ABRP,1,8,1_8,D (10.1 - 15),D,2,40029,2009,39604,2008,B-C-D (2.6 - 15),2
ABRP,1,8,1_8,E (15.1 - 20),E,0,40029,2009,39604,2008,E-F-G (15.1 - 30),0
ABRP,1,8,1_8,F (20.1 - 25),F,0,40029,2009,39604,2008,E-F-G (15.1 - 30),0
ABRP,1,8,1_8,G (25.1 - 30),G,0,40029,2009,39604,2008,E-F-G (15.1 - 30),0
ABRP,1,8,1_8,H (30.1 - 35),H,0,40029,2009,39604,2008,H-I-J (30.1 - 40+),0
ABRP,1,8,1_8,I (35.1 - 40),I,0,40029,2009,39604,2008,H-I-J (30.1 - 40+),0
ABRP,1,8,1_8,J (> 40),J,0,40029,2009,39604,2008,H-I-J (30.1 - 40+),0
ABRP,1,9,1_9,B (2.6 - 5),B,49,40024,2009,39604,2008,B-C-D (2.6 - 15),49
ABRP,1,9,1_9,C (5.1 - 10),C,22,40024,2009,39604,2008,B-C-D (2.6 - 15),22
ABRP,1,9,1_9,D (10.1 - 15),D,0,40024,2009,39604,2008,B-C-D (2.6 - 15),0
ABRP,1,9,1_9,E (15.1 - 20),E,2,40024,2009,39604,2008,E-F-G (15.1 - 30),2
ABRP,1,9,1_9,F (20.1 - 25),F,1,40024,2009,39604,2008,E-F-G (15.1 - 30),1
ABRP,1,9,1_9,G (25.1 - 30),G,0,40024,2009,39604,2008,E-F-G (15.1 - 30),0
ABRP,1,9,1_9,H (30.1 - 35),H,0,40024,2009,39604,2008,H-I-J (30.1 - 40+),0
ABRP,1,9,1_9,I (35.1 - 40),I,0,40024,2009,39604,2008,H-I-J (30.1 - 40+),0
ABRP,1,9,1_9,J (> 40),J,0,40024,2009,39604,2008,H-I-J (30.1 - 40+),0
ABRP,1,1,1_1,B (2.6 - 5),B,9,41144,2012,2011,2011,B-C-D (2.6 - 15),9
ABRP,1,1,1_1,C (5.1 - 10),C,13,41144,2012,2011,2011,B-C-D (2.6 - 15),13
ABRP,1,1,1_1,D (10.1 - 15),D,0,41144,2012,2011,2011,B-C-D (2.6 - 15),0
ABRP,1,1,1_1,E (15.1 - 20),E,1,41144,2012,2011,2011,E-F-G (15.1 - 30),1
ABRP,1,1,1_1,F (20.1 - 25),F,1,41144,2012,2011,2011,E-F-G (15.1 - 30),1
ABRP,1,1,1_1,G (25.1 - 30),G,0,41144,2012,2011,2011,E-F-G (15.1 - 30),0
ABRP,1,1,1_1,H (30.1 - 35),H,0,41144,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,1,1,1_1,I (35.1 - 40),I,0,41144,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,1,1,1_1,J (> 40),J,0,41144,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,1,2,1_2,B (2.6 - 5),B,1,41143,2012,2011,2011,B-C-D (2.6 - 15),1
ABRP,1,2,1_2,C (5.1 - 10),C,1,41143,2012,2011,2011,B-C-D (2.6 - 15),1
ABRP,1,2,1_2,D (10.1 - 15),D,2,41143,2012,2011,2011,B-C-D (2.6 - 15),2
ABRP,1,2,1_2,E (15.1 - 20),E,0,41143,2012,2011,2011,E-F-G (15.1 - 30),0
ABRP,1,2,1_2,F (20.1 - 25),F,0,41143,2012,2011,2011,E-F-G (15.1 - 30),0
ABRP,1,2,1_2,G (25.1 - 30),G,0,41143,2012,2011,2011,E-F-G (15.1 - 30),0
ABRP,1,2,1_2,H (30.1 - 35),H,0,41143,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,1,2,1_2,I (35.1 - 40),I,0,41143,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,1,2,1_2,J (> 40),J,0,41143,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,1,3,1_3,B (2.6 - 5),B,28,41143,2012,2011,2011,B-C-D (2.6 - 15),28
ABRP,1,3,1_3,C (5.1 - 10),C,40,41143,2012,2011,2011,B-C-D (2.6 - 15),40
ABRP,1,3,1_3,D (10.1 - 15),D,4,41143,2012,2011,2011,B-C-D (2.6 - 15),4
ABRP,1,3,1_3,E (15.1 - 20),E,0,41143,2012,2011,2011,E-F-G (15.1 - 30),0
ABRP,1,3,1_3,F (20.1 - 25),F,0,41143,2012,2011,2011,E-F-G (15.1 - 30),0
ABRP,1,3,1_3,G (25.1 - 30),G,0,41143,2012,2011,2011,E-F-G (15.1 - 30),0
ABRP,1,3,1_3,H (30.1 - 35),H,0,41143,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,1,3,1_3,I (35.1 - 40),I,0,41143,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,1,3,1_3,J (> 40),J,0,41143,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,1,4,1_4,B (2.6 - 5),B,26,41143,2012,2011,2011,B-C-D (2.6 - 15),26
ABRP,1,4,1_4,C (5.1 - 10),C,85,41143,2012,2011,2011,B-C-D (2.6 - 15),85
ABRP,1,4,1_4,D (10.1 - 15),D,7,41143,2012,2011,2011,B-C-D (2.6 - 15),7
ABRP,1,4,1_4,E (15.1 - 20),E,2,41143,2012,2011,2011,E-F-G (15.1 - 30),2
ABRP,1,4,1_4,F (20.1 - 25),F,1,41143,2012,2011,2011,E-F-G (15.1 - 30),1
ABRP,1,4,1_4,G (25.1 - 30),G,0,41143,2012,2011,2011,E-F-G (15.1 - 30),0
ABRP,1,4,1_4,H (30.1 - 35),H,0,41143,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,1,4,1_4,I (35.1 - 40),I,0,41143,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,1,4,1_4,J (> 40),J,0,41143,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,1,5,1_5,B (2.6 - 5),B,15,41143,2012,2011,2011,B-C-D (2.6 - 15),15
ABRP,1,5,1_5,C (5.1 - 10),C,32,41143,2012,2011,2011,B-C-D (2.6 - 15),32
ABRP,1,5,1_5,D (10.1 - 15),D,2,41143,2012,2011,2011,B-C-D (2.6 - 15),2
ABRP,1,5,1_5,E (15.1 - 20),E,1,41143,2012,2011,2011,E-F-G (15.1 - 30),1
ABRP,1,5,1_5,F (20.1 - 25),F,0,41143,2012,2011,2011,E-F-G (15.1 - 30),0
ABRP,1,5,1_5,G (25.1 - 30),G,0,41143,2012,2011,2011,E-F-G (15.1 - 30),0
ABRP,1,5,1_5,H (30.1 - 35),H,0,41143,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,1,5,1_5,I (35.1 - 40),I,0,41143,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,1,5,1_5,J (> 40),J,0,41143,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,1,6,1_6,B (2.6 - 5),B,1,41142,2012,2011,2011,B-C-D (2.6 - 15),1
ABRP,1,6,1_6,C (5.1 - 10),C,31,41142,2012,2011,2011,B-C-D (2.6 - 15),31
ABRP,1,6,1_6,D (10.1 - 15),D,45,41142,2012,2011,2011,B-C-D (2.6 - 15),45
ABRP,1,6,1_6,E (15.1 - 20),E,14,41142,2012,2011,2011,E-F-G (15.1 - 30),14
ABRP,1,6,1_6,F (20.1 - 25),F,1,41142,2012,2011,2011,E-F-G (15.1 - 30),1
ABRP,1,6,1_6,G (25.1 - 30),G,1,41142,2012,2011,2011,E-F-G (15.1 - 30),1
ABRP,1,6,1_6,H (30.1 - 35),H,1,41142,2012,2011,2011,H-I-J (30.1 - 40+),1
ABRP,1,6,1_6,I (35.1 - 40),I,0,41142,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,1,6,1_6,J (> 40),J,0,41142,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,1,7,1_7,B (2.6 - 5),B,20,41142,2012,2011,2011,B-C-D (2.6 - 15),20
ABRP,1,7,1_7,C (5.1 - 10),C,44,41142,2012,2011,2011,B-C-D (2.6 - 15),44
ABRP,1,7,1_7,D (10.1 - 15),D,5,41142,2012,2011,2011,B-C-D (2.6 - 15),5
ABRP,1,7,1_7,E (15.1 - 20),E,3,41142,2012,2011,2011,E-F-G (15.1 - 30),3
ABRP,1,7,1_7,F (20.1 - 25),F,0,41142,2012,2011,2011,E-F-G (15.1 - 30),0
ABRP,1,7,1_7,G (25.1 - 30),G,0,41142,2012,2011,2011,E-F-G (15.1 - 30),0
ABRP,1,7,1_7,H (30.1 - 35),H,0,41142,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,1,7,1_7,I (35.1 - 40),I,0,41142,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,1,7,1_7,J (> 40),J,0,41142,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,1,8,1_8,B (2.6 - 5),B,14,41144,2012,2011,2011,B-C-D (2.6 - 15),14
ABRP,1,8,1_8,C (5.1 - 10),C,55,41144,2012,2011,2011,B-C-D (2.6 - 15),55
ABRP,1,8,1_8,D (10.1 - 15),D,14,41144,2012,2011,2011,B-C-D (2.6 - 15),14
ABRP,1,8,1_8,E (15.1 - 20),E,1,41144,2012,2011,2011,E-F-G (15.1 - 30),1
ABRP,1,8,1_8,F (20.1 - 25),F,0,41144,2012,2011,2011,E-F-G (15.1 - 30),0
ABRP,1,8,1_8,G (25.1 - 30),G,0,41144,2012,2011,2011,E-F-G (15.1 - 30),0
ABRP,1,8,1_8,H (30.1 - 35),H,0,41144,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,1,8,1_8,I (35.1 - 40),I,0,41144,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,1,8,1_8,J (> 40),J,0,41144,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,1,9,1_9,B (2.6 - 5),B,36,41142,2012,2011,2011,B-C-D (2.6 - 15),36
ABRP,1,9,1_9,C (5.1 - 10),C,64,41142,2012,2011,2011,B-C-D (2.6 - 15),64
ABRP,1,9,1_9,D (10.1 - 15),D,0,41142,2012,2011,2011,B-C-D (2.6 - 15),0
ABRP,1,9,1_9,E (15.1 - 20),E,2,41142,2012,2011,2011,E-F-G (15.1 - 30),2
ABRP,1,9,1_9,F (20.1 - 25),F,2,41142,2012,2011,2011,E-F-G (15.1 - 30),2
ABRP,1,9,1_9,G (25.1 - 30),G,0,41142,2012,2011,2011,E-F-G (15.1 - 30),0
ABRP,1,9,1_9,H (30.1 - 35),H,0,41142,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,1,9,1_9,I (35.1 - 40),I,0,41142,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,1,9,1_9,J (> 40),J,0,41142,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,1,1,1_1,B (2.6 - 5),B,4,41947,2014,2013,2013,B-C-D (2.6 - 15),4
ABRP,1,1,1_1,C (5.1 - 10),C,15,41947,2014,2013,2013,B-C-D (2.6 - 15),15
ABRP,1,1,1_1,D (10.1 - 15),D,2,41947,2014,2013,2013,B-C-D (2.6 - 15),2
ABRP,1,1,1_1,E (15.1 - 20),E,1,41947,2014,2013,2013,E-F-G (15.1 - 30),1
ABRP,1,1,1_1,F (20.1 - 25),F,1,41947,2014,2013,2013,E-F-G (15.1 - 30),1
ABRP,1,1,1_1,G (25.1 - 30),G,0,41947,2014,2013,2013,E-F-G (15.1 - 30),0
ABRP,1,1,1_1,H (30.1 - 35),H,0,41947,2014,2013,2013,H-I-J (30.1 - 40+),0
ABRP,1,1,1_1,I (35.1 - 40),I,0,41947,2014,2013,2013,H-I-J (30.1 - 40+),0
ABRP,1,1,1_1,J (> 40),J,0,41947,2014,2013,2013,H-I-J (30.1 - 40+),0
ABRP,1,2,1_2,B (2.6 - 5),B,1,41949,2014,2013,2013,B-C-D (2.6 - 15),1
ABRP,1,2,1_2,C (5.1 - 10),C,2,41949,2014,2013,2013,B-C-D (2.6 - 15),2
ABRP,1,2,1_2,D (10.1 - 15),D,1,41949,2014,2013,2013,B-C-D (2.6 - 15),1
ABRP,1,2,1_2,E (15.1 - 20),E,1,41949,2014,2013,2013,E-F-G (15.1 - 30),1
ABRP,1,2,1_2,F (20.1 - 25),F,0,41949,2014,2013,2013,E-F-G (15.1 - 30),0
ABRP,1,2,1_2,G (25.1 - 30),G,0,41949,2014,2013,2013,E-F-G (15.1 - 30),0
ABRP,1,2,1_2,H (30.1 - 35),H,0,41949,2014,2013,2013,H-I-J (30.1 - 40+),0
ABRP,1,2,1_2,I (35.1 - 40),I,0,41949,2014,2013,2013,H-I-J (30.1 - 40+),0
ABRP,1,2,1_2,J (> 40),J,0,41949,2014,2013,2013,H-I-J (30.1 - 40+),0
ABRP,1,3,1_3,B (2.6 - 5),B,21,41949,2014,2013,2013,B-C-D (2.6 - 15),21
ABRP,1,3,1_3,C (5.1 - 10),C,41,41949,2014,2013,2013,B-C-D (2.6 - 15),41
ABRP,1,3,1_3,D (10.1 - 15),D,10,41949,2014,2013,2013,B-C-D (2.6 - 15),10
ABRP,1,3,1_3,E (15.1 - 20),E,1,41949,2014,2013,2013,E-F-G (15.1 - 30),1
ABRP,1,3,1_3,F (20.1 - 25),F,0,41949,2014,2013,2013,E-F-G (15.1 - 30),0
ABRP,1,3,1_3,G (25.1 - 30),G,0,41949,2014,2013,2013,E-F-G (15.1 - 30),0
ABRP,1,3,1_3,H (30.1 - 35),H,0,41949,2014,2013,2013,H-I-J (30.1 - 40+),0
ABRP,1,3,1_3,I (35.1 - 40),I,0,41949,2014,2013,2013,H-I-J (30.1 - 40+),0
ABRP,1,3,1_3,J (> 40),J,0,41949,2014,2013,2013,H-I-J (30.1 - 40+),0
ABRP,1,4,1_4,B (2.6 - 5),B,16,41948,2014,2013,2013,B-C-D (2.6 - 15),16
ABRP,1,4,1_4,C (5.1 - 10),C,12,41948,2014,2013,2013,B-C-D (2.6 - 15),12
ABRP,1,4,1_4,D (10.1 - 15),D,17,41948,2014,2013,2013,B-C-D (2.6 - 15),17
ABRP,1,4,1_4,E (15.1 - 20),E,2,41948,2014,2013,2013,E-F-G (15.1 - 30),2
ABRP,1,4,1_4,F (20.1 - 25),F,1,41948,2014,2013,2013,E-F-G (15.1 - 30),1
ABRP,1,4,1_4,G (25.1 - 30),G,0,41948,2014,2013,2013,E-F-G (15.1 - 30),0
ABRP,1,4,1_4,H (30.1 - 35),H,0,41948,2014,2013,2013,H-I-J (30.1 - 40+),0
ABRP,1,4,1_4,I (35.1 - 40),I,0,41948,2014,2013,2013,H-I-J (30.1 - 40+),0
ABRP,1,4,1_4,J (> 40),J,0,41948,2014,2013,2013,H-I-J (30.1 - 40+),0
ABRP,1,5,1_5,B (2.6 - 5),B,6,41949,2014,2013,2013,B-C-D (2.6 - 15),6
ABRP,1,5,1_5,C (5.1 - 10),C,40,41949,2014,2013,2013,B-C-D (2.6 - 15),40
ABRP,1,5,1_5,D (10.1 - 15),D,17,41949,2014,2013,2013,B-C-D (2.6 - 15),17
ABRP,1,5,1_5,E (15.1 - 20),E,4,41949,2014,2013,2013,E-F-G (15.1 - 30),4
ABRP,1,5,1_5,F (20.1 - 25),F,0,41949,2014,2013,2013,E-F-G (15.1 - 30),0
ABRP,1,5,1_5,G (25.1 - 30),G,0,41949,2014,2013,2013,E-F-G (15.1 - 30),0
ABRP,1,5,1_5,H (30.1 - 35),H,0,41949,2014,2013,2013,H-I-J (30.1 - 40+),0
ABRP,1,5,1_5,I (35.1 - 40),I,0,41949,2014,2013,2013,H-I-J (30.1 - 40+),0
ABRP,1,5,1_5,J (> 40),J,0,41949,2014,2013,2013,H-I-J (30.1 - 40+),0
ABRP,1,6,1_6,B (2.6 - 5),B,0,41947,2014,2013,2013,B-C-D (2.6 - 15),0
ABRP,1,6,1_6,C (5.1 - 10),C,17,41947,2014,2013,2013,B-C-D (2.6 - 15),17
ABRP,1,6,1_6,D (10.1 - 15),D,42,41947,2014,2013,2013,B-C-D (2.6 - 15),42
ABRP,1,6,1_6,E (15.1 - 20),E,25,41947,2014,2013,2013,E-F-G (15.1 - 30),25
ABRP,1,6,1_6,F (20.1 - 25),F,6,41947,2014,2013,2013,E-F-G (15.1 - 30),6
ABRP,1,6,1_6,G (25.1 - 30),G,1,41947,2014,2013,2013,E-F-G (15.1 - 30),1
ABRP,1,6,1_6,H (30.1 - 35),H,1,41947,2014,2013,2013,H-I-J (30.1 - 40+),1
ABRP,1,6,1_6,I (35.1 - 40),I,0,41947,2014,2013,2013,H-I-J (30.1 - 40+),0
ABRP,1,6,1_6,J (> 40),J,0,41947,2014,2013,2013,H-I-J (30.1 - 40+),0
ABRP,1,7,1_7,B (2.6 - 5),B,10,41948,2014,2013,2013,B-C-D (2.6 - 15),10
ABRP,1,7,1_7,C (5.1 - 10),C,37,41948,2014,2013,2013,B-C-D (2.6 - 15),37
ABRP,1,7,1_7,D (10.1 - 15),D,19,41948,2014,2013,2013,B-C-D (2.6 - 15),19
ABRP,1,7,1_7,E (15.1 - 20),E,3,41948,2014,2013,2013,E-F-G (15.1 - 30),3
ABRP,1,7,1_7,F (20.1 - 25),F,0,41948,2014,2013,2013,E-F-G (15.1 - 30),0
ABRP,1,7,1_7,G (25.1 - 30),G,0,41948,2014,2013,2013,E-F-G (15.1 - 30),0
ABRP,1,7,1_7,H (30.1 - 35),H,0,41948,2014,2013,2013,H-I-J (30.1 - 40+),0
ABRP,1,7,1_7,I (35.1 - 40),I,0,41948,2014,2013,2013,H-I-J (30.1 - 40+),0
ABRP,1,7,1_7,J (> 40),J,0,41948,2014,2013,2013,H-I-J (30.1 - 40+),0
ABRP,1,8,1_8,B (2.6 - 5),B,5,41947,2014,2013,2013,B-C-D (2.6 - 15),5
ABRP,1,8,1_8,C (5.1 - 10),C,64,41947,2014,2013,2013,B-C-D (2.6 - 15),64
ABRP,1,8,1_8,D (10.1 - 15),D,30,41947,2014,2013,2013,B-C-D (2.6 - 15),30
ABRP,1,8,1_8,E (15.1 - 20),E,1,41947,2014,2013,2013,E-F-G (15.1 - 30),1
ABRP,1,8,1_8,F (20.1 - 25),F,0,41947,2014,2013,2013,E-F-G (15.1 - 30),0
ABRP,1,8,1_8,G (25.1 - 30),G,0,41947,2014,2013,2013,E-F-G (15.1 - 30),0
ABRP,1,8,1_8,H (30.1 - 35),H,0,41947,2014,2013,2013,H-I-J (30.1 - 40+),0
ABRP,1,8,1_8,I (35.1 - 40),I,0,41947,2014,2013,2013,H-I-J (30.1 - 40+),0
ABRP,1,8,1_8,J (> 40),J,0,41947,2014,2013,2013,H-I-J (30.1 - 40+),0
ABRP,1,9,1_9,B (2.6 - 5),B,18,41947,2014,2013,2013,B-C-D (2.6 - 15),18
ABRP,1,9,1_9,C (5.1 - 10),C,64,41947,2014,2013,2013,B-C-D (2.6 - 15),64
ABRP,1,9,1_9,D (10.1 - 15),D,15,41947,2014,2013,2013,B-C-D (2.6 - 15),15
ABRP,1,9,1_9,E (15.1 - 20),E,1,41947,2014,2013,2013,E-F-G (15.1 - 30),1
ABRP,1,9,1_9,F (20.1 - 25),F,1,41947,2014,2013,2013,E-F-G (15.1 - 30),1
ABRP,1,9,1_9,G (25.1 - 30),G,0,41947,2014,2013,2013,E-F-G (15.1 - 30),0
ABRP,1,9,1_9,H (30.1 - 35),H,0,41947,2014,2013,2013,H-I-J (30.1 - 40+),0
ABRP,1,9,1_9,I (35.1 - 40),I,0,41947,2014,2013,2013,H-I-J (30.1 - 40+),0
ABRP,1,9,1_9,J (> 40),J,0,41947,2014,2013,2013,H-I-J (30.1 - 40+),0
ABRP,1,1,1_1,B (2.6 - 5),B,1,42947,2017,2016,2016,B-C-D (2.6 - 15),1
ABRP,1,1,1_1,C (5.1 - 10),C,10,42947,2017,2016,2016,B-C-D (2.6 - 15),10
ABRP,1,1,1_1,D (10.1 - 15),D,10,42947,2017,2016,2016,B-C-D (2.6 - 15),10
ABRP,1,1,1_1,E (15.1 - 20),E,1,42947,2017,2016,2016,E-F-G (15.1 - 30),1
ABRP,1,1,1_1,F (20.1 - 25),F,1,42947,2017,2016,2016,E-F-G (15.1 - 30),1
ABRP,1,1,1_1,G (25.1 - 30),G,0,42947,2017,2016,2016,E-F-G (15.1 - 30),0
ABRP,1,1,1_1,H (30.1 - 35),H,0,42947,2017,2016,2016,H-I-J (30.1 - 40+),0
ABRP,1,1,1_1,I (35.1 - 40),I,0,42947,2017,2016,2016,H-I-J (30.1 - 40+),0
ABRP,1,1,1_1,J (> 40),J,0,42947,2017,2016,2016,H-I-J (30.1 - 40+),0
ABRP,1,2,1_2,B (2.6 - 5),B,1,42954,2017,2016,2016,B-C-D (2.6 - 15),1
ABRP,1,2,1_2,C (5.1 - 10),C,1,42954,2017,2016,2016,B-C-D (2.6 - 15),1
ABRP,1,2,1_2,D (10.1 - 15),D,1,42954,2017,2016,2016,B-C-D (2.6 - 15),1
ABRP,1,2,1_2,E (15.1 - 20),E,0,42954,2017,2016,2016,E-F-G (15.1 - 30),0
ABRP,1,2,1_2,F (20.1 - 25),F,0,42954,2017,2016,2016,E-F-G (15.1 - 30),0
ABRP,1,2,1_2,G (25.1 - 30),G,0,42954,2017,2016,2016,E-F-G (15.1 - 30),0
ABRP,1,2,1_2,H (30.1 - 35),H,0,42954,2017,2016,2016,H-I-J (30.1 - 40+),0
ABRP,1,2,1_2,I (35.1 - 40),I,0,42954,2017,2016,2016,H-I-J (30.1 - 40+),0
ABRP,1,2,1_2,J (> 40),J,0,42954,2017,2016,2016,H-I-J (30.1 - 40+),0
ABRP,1,3,1_3,B (2.6 - 5),B,8,42955,2017,2016,2016,B-C-D (2.6 - 15),8
ABRP,1,3,1_3,C (5.1 - 10),C,43,42955,2017,2016,2016,B-C-D (2.6 - 15),43
ABRP,1,3,1_3,D (10.1 - 15),D,20,42955,2017,2016,2016,B-C-D (2.6 - 15),20
ABRP,1,3,1_3,E (15.1 - 20),E,1,42955,2017,2016,2016,E-F-G (15.1 - 30),1
ABRP,1,3,1_3,F (20.1 - 25),F,0,42955,2017,2016,2016,E-F-G (15.1 - 30),0
ABRP,1,3,1_3,G (25.1 - 30),G,0,42955,2017,2016,2016,E-F-G (15.1 - 30),0
ABRP,1,3,1_3,H (30.1 - 35),H,0,42955,2017,2016,2016,H-I-J (30.1 - 40+),0
ABRP,1,3,1_3,I (35.1 - 40),I,0,42955,2017,2016,2016,H-I-J (30.1 - 40+),0
ABRP,1,3,1_3,J (> 40),J,0,42955,2017,2016,2016,H-I-J (30.1 - 40+),0
ABRP,1,4,1_4,B (2.6 - 5),B,16,42955,2017,2016,2016,B-C-D (2.6 - 15),16
