PRES,BU,PLOT,BP,SIZE,STEMS,MONDATE,MONYEAR,LASTBURN,LASTBURNYEAR,SIZE_MONYEAR
ABRP,7,7,7_7,I,0,8/7/1996,1996,4/30/1994,1994,1996_I
ABRP,7,7,7_7,J,0,8/7/1996,1996,4/30/1994,1994,1996_J
ABRP,7,8,7_8,SEEDLING,2,8/8/1996,1996,4/30/1994,1994,1996_SEEDLING
ABRP,7,8,7_8,A,0,8/8/1996,1996,4/30/1994,1994,1996_A
ABRP,7,8,7_8,B,17,8/8/1996,1996,4/30/1994,1994,1996_B
ABRP,7,8,7_8,C,8,8/8/1996,1996,4/30/1994,1994,1996_C
ABRP,7,8,7_8,D,0,8/8/1996,1996,4/30/1994,1994,1996_D
ABRP,7,8,7_8,E,0,8/8/1996,1996,4/30/1994,1994,1996_E
ABRP,7,8,7_8,F,0,8/8/1996,1996,4/30/1994,1994,1996_F
ABRP,7,8,7_8,G,0,8/8/1996,1996,4/30/1994,1994,1996_G
ABRP,7,8,7_8,H,0,8/8/1996,1996,4/30/1994,1994,1996_H
ABRP,7,8,7_8,I,0,8/8/1996,1996,4/30/1994,1994,1996_I
ABRP,7,8,7_8,J,0,8/8/1996,1996,4/30/1994,1994,1996_J
ABRP,7,1,7_1,A,4,8/9/2001,2001,2/11/2000,2000,2001_A
ABRP,7,1,7_1,B,35,8/9/2001,2001,2/11/2000,2000,2001_B
ABRP,7,1,7_1,C,25,8/9/2001,2001,2/11/2000,2000,2001_C
ABRP,7,1,7_1,D,6,8/9/2001,2001,2/11/2000,2000,2001_D
ABRP,7,1,7_1,E,1,8/9/2001,2001,2/11/2000,2000,2001_E
ABRP,7,1,7_1,F,0,8/9/2001,2001,2/11/2000,2000,2001_F
ABRP,7,1,7_1,G,0,8/9/2001,2001,2/11/2000,2000,2001_G
ABRP,7,1,7_1,H,0,8/9/2001,2001,2/11/2000,2000,2001_H
ABRP,7,1,7_1,I,0,8/9/2001,2001,2/11/2000,2000,2001_I
ABRP,7,1,7_1,J,0,8/9/2001,2001,2/11/2000,2000,2001_J
ABRP,7,2,7_2,A,0,8/7/2001,2001,2/11/2000,2000,2001_A
ABRP,7,2,7_2,B,12,8/7/2001,2001,2/11/2000,2000,2001_B
ABRP,7,2,7_2,C,12,8/7/2001,2001,2/11/2000,2000,2001_C
ABRP,7,2,7_2,D,6,8/7/2001,2001,2/11/2000,2000,2001_D
ABRP,7,2,7_2,E,0,8/7/2001,2001,2/11/2000,2000,2001_E
ABRP,7,2,7_2,F,0,8/7/2001,2001,2/11/2000,2000,2001_F
ABRP,7,2,7_2,G,0,8/7/2001,2001,2/11/2000,2000,2001_G
ABRP,7,2,7_2,H,0,8/7/2001,2001,2/11/2000,2000,2001_H
ABRP,7,2,7_2,I,0,8/7/2001,2001,2/11/2000,2000,2001_I
ABRP,7,2,7_2,J,0,8/7/2001,2001,2/11/2000,2000,2001_J
ABRP,7,3,7_3,A,2,8/7/2001,2001,2/11/2000,2000,2001_A
ABRP,7,3,7_3,B,43,8/7/2001,2001,2/11/2000,2000,2001_B
ABRP,7,3,7_3,C,54,8/7/2001,2001,2/11/2000,2000,2001_C
ABRP,7,3,7_3,D,2,8/7/2001,2001,2/11/2000,2000,2001_D
ABRP,7,3,7_3,E,0,8/7/2001,2001,2/11/2000,2000,2001_E
ABRP,7,3,7_3,F,0,8/7/2001,2001,2/11/2000,2000,2001_F
ABRP,7,3,7_3,G,0,8/7/2001,2001,2/11/2000,2000,2001_G
ABRP,7,3,7_3,H,0,8/7/2001,2001,2/11/2000,2000,2001_H
ABRP,7,3,7_3,I,0,8/7/2001,2001,2/11/2000,2000,2001_I
ABRP,7,3,7_3,J,0,8/7/2001,2001,2/11/2000,2000,2001_J
ABRP,7,4,7_4,A,0,8/10/2001,2001,2/11/2000,2000,2001_A
ABRP,7,4,7_4,B,4,8/10/2001,2001,2/11/2000,2000,2001_B
ABRP,7,4,7_4,C,4,8/10/2001,2001,2/11/2000,2000,2001_C
ABRP,7,4,7_4,D,2,8/10/2001,2001,2/11/2000,2000,2001_D
ABRP,7,4,7_4,E,0,8/10/2001,2001,2/11/2000,2000,2001_E
ABRP,7,4,7_4,F,0,8/10/2001,2001,2/11/2000,2000,2001_F
ABRP,7,4,7_4,G,0,8/10/2001,2001,2/11/2000,2000,2001_G
ABRP,7,4,7_4,H,0,8/10/2001,2001,2/11/2000,2000,2001_H
ABRP,7,4,7_4,I,0,8/10/2001,2001,2/11/2000,2000,2001_I
ABRP,7,4,7_4,J,0,8/10/2001,2001,2/11/2000,2000,2001_J
ABRP,7,5,7_5,A,0,8/9/2001,2001,2/11/2000,2000,2001_A
ABRP,7,5,7_5,B,55,8/9/2001,2001,2/11/2000,2000,2001_B
ABRP,7,5,7_5,C,36,8/9/2001,2001,2/11/2000,2000,2001_C
ABRP,7,5,7_5,D,18,8/9/2001,2001,2/11/2000,2000,2001_D
ABRP,7,5,7_5,E,2,8/9/2001,2001,2/11/2000,2000,2001_E
ABRP,7,5,7_5,F,0,8/9/2001,2001,2/11/2000,2000,2001_F
ABRP,7,5,7_5,G,0,8/9/2001,2001,2/11/2000,2000,2001_G
ABRP,7,5,7_5,H,0,8/9/2001,2001,2/11/2000,2000,2001_H
ABRP,7,5,7_5,I,0,8/9/2001,2001,2/11/2000,2000,2001_I
ABRP,7,5,7_5,J,0,8/9/2001,2001,2/11/2000,2000,2001_J
ABRP,7,6,7_6,A,1,8/10/2001,2001,2/11/2000,2000,2001_A
ABRP,7,6,7_6,B,20,8/10/2001,2001,2/11/2000,2000,2001_B
ABRP,7,6,7_6,C,28,8/10/2001,2001,2/11/2000,2000,2001_C
ABRP,7,6,7_6,D,4,8/10/2001,2001,2/11/2000,2000,2001_D
ABRP,7,6,7_6,E,0,8/10/2001,2001,2/11/2000,2000,2001_E
ABRP,7,6,7_6,F,0,8/10/2001,2001,2/11/2000,2000,2001_F
ABRP,7,6,7_6,G,0,8/10/2001,2001,2/11/2000,2000,2001_G
ABRP,7,6,7_6,H,0,8/10/2001,2001,2/11/2000,2000,2001_H
ABRP,7,6,7_6,I,0,8/10/2001,2001,2/11/2000,2000,2001_I
ABRP,7,6,7_6,J,0,8/10/2001,2001,2/11/2000,2000,2001_J
ABRP,7,7,7_7,A,2,8/15/2001,2001,2/11/2000,2000,2001_A
ABRP,7,7,7_7,B,10,8/15/2001,2001,2/11/2000,2000,2001_B
ABRP,7,7,7_7,C,7,8/15/2001,2001,2/11/2000,2000,2001_C
ABRP,7,7,7_7,D,5,8/15/2001,2001,2/11/2000,2000,2001_D
ABRP,7,7,7_7,E,1,8/15/2001,2001,2/11/2000,2000,2001_E
ABRP,7,7,7_7,F,0,8/15/2001,2001,2/11/2000,2000,2001_F
ABRP,7,7,7_7,G,0,8/15/2001,2001,2/11/2000,2000,2001_G
ABRP,7,7,7_7,H,0,8/15/2001,2001,2/11/2000,2000,2001_H
ABRP,7,7,7_7,I,0,8/15/2001,2001,2/11/2000,2000,2001_I
ABRP,7,7,7_7,J,0,8/15/2001,2001,2/11/2000,2000,2001_J
ABRP,7,8,7_8,A,1,8/16/2001,2001,2/11/2000,2000,2001_A
ABRP,7,8,7_8,B,20,8/16/2001,2001,2/11/2000,2000,2001_B
ABRP,7,8,7_8,C,18,8/16/2001,2001,2/11/2000,2000,2001_C
ABRP,7,8,7_8,D,4,8/16/2001,2001,2/11/2000,2000,2001_D
ABRP,7,8,7_8,E,0,8/16/2001,2001,2/11/2000,2000,2001_E
ABRP,7,8,7_8,F,0,8/16/2001,2001,2/11/2000,2000,2001_F
ABRP,7,8,7_8,G,0,8/16/2001,2001,2/11/2000,2000,2001_G
ABRP,7,8,7_8,H,0,8/16/2001,2001,2/11/2000,2000,2001_H
ABRP,7,8,7_8,I,0,8/16/2001,2001,2/11/2000,2000,2001_I
ABRP,7,8,7_8,J,0,8/16/2001,2001,2/11/2000,2000,2001_J
ABRP,7,1,7_1,SEEDLING,2,8/9/2001,2001,2/11/2000,2000,2001_SEEDLING
ABRP,7,2,7_2,SEEDLING,2,8/7/2001,2001,2/11/2000,2000,2001_SEEDLING
ABRP,7,3,7_3,SEEDLING,2,8/7/2001,2001,2/11/2000,2000,2001_SEEDLING
ABRP,7,4,7_4,SEEDLING,1,8/10/2001,2001,2/11/2000,2000,2001_SEEDLING
ABRP,7,5,7_5,SEEDLING,2,8/9/2001,2001,2/11/2000,2000,2001_SEEDLING
ABRP,7,6,7_6,SEEDLING,3,8/10/2001,2001,2/11/2000,2000,2001_SEEDLING
ABRP,7,7,7_7,SEEDLING,1,8/15/2001,2001,2/11/2000,2000,2001_SEEDLING
ABRP,7,8,7_8,SEEDLING,1,8/16/2001,2001,2/11/2000,2000,2001_SEEDLING
ABRP,7,1,7_1,SEEDLING,2,8/17/2004,2004,4/22/2003,2003,2004_SEEDLING
ABRP,7,1,7_1,A,11,8/17/2004,2004,4/22/2003,2003,2004_A
ABRP,7,1,7_1,B,38,8/17/2004,2004,4/22/2003,2003,2004_B
ABRP,7,1,7_1,C,34,8/17/2004,2004,4/22/2003,2003,2004_C
ABRP,7,1,7_1,D,7,8/17/2004,2004,4/22/2003,2003,2004_D
ABRP,7,1,7_1,E,0,8/17/2004,2004,4/22/2003,2003,2004_E
ABRP,7,1,7_1,F,0,8/17/2004,2004,4/22/2003,2003,2004_F
ABRP,7,1,7_1,G,0,8/17/2004,2004,4/22/2003,2003,2004_G
ABRP,7,1,7_1,H,0,8/17/2004,2004,4/22/2003,2003,2004_H
ABRP,7,1,7_1,I,0,8/17/2004,2004,4/22/2003,2003,2004_I
ABRP,7,1,7_1,J,0,8/17/2004,2004,4/22/2003,2003,2004_J
ABRP,7,2,7_2,SEEDLING,2,8/27/2004,2004,4/22/2003,2003,2004_SEEDLING
ABRP,7,2,7_2,A,0,8/27/2004,2004,4/22/2003,2003,2004_A
ABRP,7,2,7_2,B,9,8/27/2004,2004,4/22/2003,2003,2004_B
ABRP,7,2,7_2,C,19,8/27/2004,2004,4/22/2003,2003,2004_C
ABRP,7,2,7_2,D,6,8/27/2004,2004,4/22/2003,2003,2004_D
ABRP,7,2,7_2,E,0,8/27/2004,2004,4/22/2003,2003,2004_E
ABRP,7,2,7_2,F,0,8/27/2004,2004,4/22/2003,2003,2004_F
ABRP,7,2,7_2,G,0,8/27/2004,2004,4/22/2003,2003,2004_G
ABRP,7,2,7_2,H,0,8/27/2004,2004,4/22/2003,2003,2004_H
ABRP,7,2,7_2,I,0,8/27/2004,2004,4/22/2003,2003,2004_I
ABRP,7,2,7_2,J,0,8/27/2004,2004,4/22/2003,2003,2004_J
ABRP,7,3,7_3,SEEDLING,1,8/19/2004,2004,4/22/2003,2003,2004_SEEDLING
ABRP,7,3,7_3,A,6,8/19/2004,2004,4/22/2003,2003,2004_A
ABRP,7,3,7_3,B,20,8/19/2004,2004,4/22/2003,2003,2004_B
ABRP,7,3,7_3,C,71,8/19/2004,2004,4/22/2003,2003,2004_C
ABRP,7,3,7_3,D,13,8/19/2004,2004,4/22/2003,2003,2004_D
ABRP,7,3,7_3,E,1,8/19/2004,2004,4/22/2003,2003,2004_E
ABRP,7,3,7_3,F,0,8/19/2004,2004,4/22/2003,2003,2004_F
ABRP,7,3,7_3,G,0,8/19/2004,2004,4/22/2003,2003,2004_G
ABRP,7,3,7_3,H,0,8/19/2004,2004,4/22/2003,2003,2004_H
ABRP,7,3,7_3,I,0,8/19/2004,2004,4/22/2003,2003,2004_I
ABRP,7,3,7_3,J,0,8/19/2004,2004,4/22/2003,2003,2004_J
ABRP,7,4,7_4,SEEDLING,1,8/30/2004,2004,4/22/2003,2003,2004_SEEDLING
ABRP,7,4,7_4,A,0,8/30/2004,2004,4/22/2003,2003,2004_A
ABRP,7,4,7_4,B,4,8/30/2004,2004,4/22/2003,2003,2004_B
ABRP,7,4,7_4,C,3,8/30/2004,2004,4/22/2003,2003,2004_C
ABRP,7,4,7_4,D,2,8/30/2004,2004,4/22/2003,2003,2004_D
ABRP,7,4,7_4,E,0,8/30/2004,2004,4/22/2003,2003,2004_E
ABRP,7,4,7_4,F,0,8/30/2004,2004,4/22/2003,2003,2004_F
ABRP,7,4,7_4,G,0,8/30/2004,2004,4/22/2003,2003,2004_G
ABRP,7,4,7_4,H,0,8/30/2004,2004,4/22/2003,2003,2004_H
ABRP,7,4,7_4,I,0,8/30/2004,2004,4/22/2003,2003,2004_I
ABRP,7,4,7_4,J,0,8/30/2004,2004,4/22/2003,2003,2004_J
ABRP,7,5,7_5,SEEDLING,2,8/31/2004,2004,4/22/2003,2003,2004_SEEDLING
ABRP,7,5,7_5,A,6,8/31/2004,2004,4/22/2003,2003,2004_A
ABRP,7,5,7_5,B,28,8/31/2004,2004,4/22/2003,2003,2004_B
ABRP,7,5,7_5,C,56,8/31/2004,2004,4/22/2003,2003,2004_C
ABRP,7,5,7_5,D,13,8/31/2004,2004,4/22/2003,2003,2004_D
ABRP,7,5,7_5,E,5,8/31/2004,2004,4/22/2003,2003,2004_E
ABRP,7,5,7_5,F,0,8/31/2004,2004,4/22/2003,2003,2004_F
ABRP,7,5,7_5,G,0,8/31/2004,2004,4/22/2003,2003,2004_G
ABRP,7,5,7_5,H,0,8/31/2004,2004,4/22/2003,2003,2004_H
ABRP,7,5,7_5,I,0,8/31/2004,2004,4/22/2003,2003,2004_I
ABRP,7,5,7_5,J,0,8/31/2004,2004,4/22/2003,2003,2004_J
ABRP,7,6,7_6,SEEDLING,3,8/28/2004,2004,4/22/2003,2003,2004_SEEDLING
ABRP,7,6,7_6,A,5,8/28/2004,2004,4/22/2003,2003,2004_A
ABRP,7,6,7_6,B,15,8/28/2004,2004,4/22/2003,2003,2004_B
ABRP,7,6,7_6,C,35,8/28/2004,2004,4/22/2003,2003,2004_C
ABRP,7,6,7_6,D,5,8/28/2004,2004,4/22/2003,2003,2004_D
ABRP,7,6,7_6,E,4,8/28/2004,2004,4/22/2003,2003,2004_E
ABRP,7,6,7_6,F,0,8/28/2004,2004,4/22/2003,2003,2004_F
ABRP,7,6,7_6,G,0,8/28/2004,2004,4/22/2003,2003,2004_G
ABRP,7,6,7_6,H,0,8/28/2004,2004,4/22/2003,2003,2004_H
ABRP,7,6,7_6,I,0,8/28/2004,2004,4/22/2003,2003,2004_I
ABRP,7,6,7_6,J,0,8/28/2004,2004,4/22/2003,2003,2004_J
ABRP,7,7,7_7,SEEDLING,2,8/30/2004,2004,4/22/2003,2003,2004_SEEDLING
ABRP,7,7,7_7,A,0,8/30/2004,2004,4/22/2003,2003,2004_A
ABRP,7,7,7_7,B,0,8/30/2004,2004,4/22/2003,2003,2004_B
ABRP,7,7,7_7,C,0,8/30/2004,2004,4/22/2003,2003,2004_C
ABRP,7,7,7_7,D,0,8/30/2004,2004,4/22/2003,2003,2004_D
ABRP,7,7,7_7,E,0,8/30/2004,2004,4/22/2003,2003,2004_E
ABRP,7,7,7_7,F,0,8/30/2004,2004,4/22/2003,2003,2004_F
ABRP,7,7,7_7,G,0,8/30/2004,2004,4/22/2003,2003,2004_G
ABRP,7,7,7_7,H,0,8/30/2004,2004,4/22/2003,2003,2004_H
ABRP,7,7,7_7,I,0,8/30/2004,2004,4/22/2003,2003,2004_I
ABRP,7,7,7_7,J,0,8/30/2004,2004,4/22/2003,2003,2004_J
ABRP,7,8,7_8,SEEDLING,1,9/23/2004,2004,4/22/2003,2003,2004_SEEDLING
ABRP,7,8,7_8,A,0,9/23/2004,2004,4/22/2003,2003,2004_A
ABRP,7,8,7_8,B,4,9/23/2004,2004,4/22/2003,2003,2004_B
ABRP,7,8,7_8,C,17,9/23/2004,2004,4/22/2003,2003,2004_C
ABRP,7,8,7_8,D,14,9/23/2004,2004,4/22/2003,2003,2004_D
ABRP,7,8,7_8,E,1,9/23/2004,2004,4/22/2003,2003,2004_E
ABRP,7,8,7_8,F,0,9/23/2004,2004,4/22/2003,2003,2004_F
ABRP,7,8,7_8,G,0,9/23/2004,2004,4/22/2003,2003,2004_G
ABRP,7,8,7_8,H,0,9/23/2004,2004,4/22/2003,2003,2004_H
ABRP,7,8,7_8,I,0,9/23/2004,2004,4/22/2003,2003,2004_I
ABRP,7,8,7_8,J,0,9/23/2004,2004,4/22/2003,2003,2004_J
ABRP,7,4,7_4,SEEDLING,0,8/21/2008,2008,2006,2006,2008_SEEDLING
ABRP,7,4,7_4,A,0,8/21/2008,2008,2006,2006,2008_A
ABRP,7,4,7_4,B,0,8/21/2008,2008,2006,2006,2008_B
ABRP,7,4,7_4,C,0,8/21/2008,2008,2006,2006,2008_C
ABRP,7,4,7_4,D,1,8/21/2008,2008,2006,2006,2008_D
ABRP,7,4,7_4,E,0,8/21/2008,2008,2006,2006,2008_E
ABRP,7,4,7_4,F,1,8/21/2008,2008,2006,2006,2008_F
ABRP,7,4,7_4,G,0,8/21/2008,2008,2006,2006,2008_G
ABRP,7,4,7_4,H,0,8/21/2008,2008,2006,2006,2008_H
ABRP,7,4,7_4,I,1,8/21/2008,2008,2006,2006,2008_I
ABRP,7,4,7_4,J,1,8/21/2008,2008,2006,2006,2008_J
ABRP,7,3,7_3,SEEDLING,1,8/21/2008,2008,2006,2006,2008_SEEDLING
ABRP,7,3,7_3,A,0,8/21/2008,2008,2006,2006,2008_A
ABRP,7,3,7_3,B,0,8/21/2008,2008,2006,2006,2008_B
ABRP,7,3,7_3,C,6,8/21/2008,2008,2006,2006,2008_C
ABRP,7,3,7_3,D,11,8/21/2008,2008,2006,2006,2008_D
ABRP,7,3,7_3,E,18,8/21/2008,2008,2006,2006,2008_E
ABRP,7,3,7_3,F,25,8/21/2008,2008,2006,2006,2008_F
ABRP,7,3,7_3,G,22,8/21/2008,2008,2006,2006,2008_G
ABRP,7,3,7_3,H,19,8/21/2008,2008,2006,2006,2008_H
ABRP,7,3,7_3,I,6,8/21/2008,2008,2006,2006,2008_I
ABRP,7,3,7_3,J,12,8/21/2008,2008,2006,2006,2008_J
ABRP,7,2,7_2,SEEDLING,1,8/21/2008,2008,2006,2006,2008_SEEDLING
ABRP,7,2,7_2,A,0,8/21/2008,2008,2006,2006,2008_A
ABRP,7,2,7_2,B,0,8/21/2008,2008,2006,2006,2008_B
ABRP,7,2,7_2,C,0,8/21/2008,2008,2006,2006,2008_C
ABRP,7,2,7_2,D,6,8/21/2008,2008,2006,2006,2008_D
ABRP,7,2,7_2,E,6,8/21/2008,2008,2006,2006,2008_E
ABRP,7,2,7_2,F,6,8/21/2008,2008,2006,2006,2008_F
ABRP,7,2,7_2,G,4,8/21/2008,2008,2006,2006,2008_G
ABRP,7,2,7_2,H,9,8/21/2008,2008,2006,2006,2008_H
ABRP,7,2,7_2,I,0,8/21/2008,2008,2006,2006,2008_I
ABRP,7,2,7_2,J,7,8/21/2008,2008,2006,2006,2008_J
ABRP,7,1,7_1,SEEDLING,1,8/20/2008,2008,2006,2006,2008_SEEDLING
ABRP,7,1,7_1,A,0,8/20/2008,2008,2006,2006,2008_A
ABRP,7,1,7_1,B,0,8/20/2008,2008,2006,2006,2008_B
ABRP,7,1,7_1,C,5,8/20/2008,2008,2006,2006,2008_C
ABRP,7,1,7_1,D,8,8/20/2008,2008,2006,2006,2008_D
ABRP,7,1,7_1,E,14,8/20/2008,2008,2006,2006,2008_E
ABRP,7,1,7_1,F,10,8/20/2008,2008,2006,2006,2008_F
ABRP,7,1,7_1,G,16,8/20/2008,2008,2006,2006,2008_G
ABRP,7,1,7_1,H,7,8/20/2008,2008,2006,2006,2008_H
ABRP,7,1,7_1,I,16,8/20/2008,2008,2006,2006,2008_I
ABRP,7,1,7_1,J,14,8/20/2008,2008,2006,2006,2008_J
ABRP,7,8,7_8,SEEDLING,0,8/20/2008,2008,2006,2006,2008_SEEDLING
ABRP,7,8,7_8,A,0,8/20/2008,2008,2006,2006,2008_A
ABRP,7,8,7_8,B,0,8/20/2008,2008,2006,2006,2008_B
ABRP,7,8,7_8,C,0,8/20/2008,2008,2006,2006,2008_C
ABRP,7,8,7_8,D,2,8/20/2008,2008,2006,2006,2008_D
ABRP,7,8,7_8,E,0,8/20/2008,2008,2006,2006,2008_E
ABRP,7,8,7_8,F,0,8/20/2008,2008,2006,2006,2008_F
ABRP,7,8,7_8,G,0,8/20/2008,2008,2006,2006,2008_G
ABRP,7,8,7_8,H,4,8/20/2008,2008,2006,2006,2008_H
ABRP,7,8,7_8,I,3,8/20/2008,2008,2006,2006,2008_I
ABRP,7,8,7_8,J,6,8/20/2008,2008,2006,2006,2008_J
ABRP,7,8,7_8,SEEDLING,0,8/5/2009,2009,Bull-Dozed 2007,2007,2009_SEEDLING
ABRP,7,8,7_8,A,0,8/5/2009,2009,Bull-Dozed 2007,2007,2009_A
ABRP,7,8,7_8,B,2,8/5/2009,2009,Bull-Dozed 2007,2007,2009_B
ABRP,7,8,7_8,C,0,8/5/2009,2009,Bull-Dozed 2007,2007,2009_C
ABRP,7,8,7_8,D,10,8/5/2009,2009,Bull-Dozed 2007,2007,2009_D
ABRP,7,8,7_8,E,2,8/5/2009,2009,Bull-Dozed 2007,2007,2009_E
ABRP,7,8,7_8,F,2,8/5/2009,2009,Bull-Dozed 2007,2007,2009_F
ABRP,7,8,7_8,G,0,8/5/2009,2009,Bull-Dozed 2007,2007,2009_G
ABRP,7,8,7_8,H,0,8/5/2009,2009,Bull-Dozed 2007,2007,2009_H
ABRP,7,8,7_8,I,0,8/5/2009,2009,Bull-Dozed 2007,2007,2009_I
ABRP,7,8,7_8,J,0,8/5/2009,2009,Bull-Dozed 2007,2007,2009_J
ABRP,7,7,7_7,SEEDLING,0,8/5/2009,2009,Bull-Dozed 2007,2007,2009_SEEDLING
ABRP,7,7,7_7,A,0,8/5/2009,2009,Bull-Dozed 2007,2007,2009_A
ABRP,7,7,7_7,B,1,8/5/2009,2009,Bull-Dozed 2007,2007,2009_B
ABRP,7,7,7_7,C,0,8/5/2009,2009,Bull-Dozed 2007,2007,2009_C
ABRP,7,7,7_7,D,1,8/5/2009,2009,Bull-Dozed 2007,2007,2009_D
ABRP,7,7,7_7,E,1,8/5/2009,2009,Bull-Dozed 2007,2007,2009_E
ABRP,7,7,7_7,F,0,8/5/2009,2009,Bull-Dozed 2007,2007,2009_F
ABRP,7,7,7_7,G,0,8/5/2009,2009,Bull-Dozed 2007,2007,2009_G
ABRP,7,7,7_7,H,0,8/5/2009,2009,Bull-Dozed 2007,2007,2009_H
ABRP,7,7,7_7,I,0,8/5/2009,2009,Bull-Dozed 2007,2007,2009_I
ABRP,7,7,7_7,J,0,8/5/2009,2009,Bull-Dozed 2007,2007,2009_J
ABRP,7,6,7_6,SEEDLING,0,8/5/2009,2009,Bull-Dozed 2007,2007,2009_SEEDLING
ABRP,7,6,7_6,A,0,8/5/2009,2009,Bull-Dozed 2007,2007,2009_A
ABRP,7,6,7_6,B,1,8/5/2009,2009,Bull-Dozed 2007,2007,2009_B
ABRP,7,6,7_6,C,12,8/5/2009,2009,Bull-Dozed 2007,2007,2009_C
ABRP,7,6,7_6,D,20,8/5/2009,2009,Bull-Dozed 2007,2007,2009_D
ABRP,7,6,7_6,E,1,8/5/2009,2009,Bull-Dozed 2007,2007,2009_E
ABRP,7,6,7_6,F,1,8/5/2009,2009,Bull-Dozed 2007,2007,2009_F
ABRP,7,6,7_6,G,0,8/5/2009,2009,Bull-Dozed 2007,2007,2009_G
ABRP,7,6,7_6,H,0,8/5/2009,2009,Bull-Dozed 2007,2007,2009_H
ABRP,7,6,7_6,I,0,8/5/2009,2009,Bull-Dozed 2007,2007,2009_I
ABRP,7,6,7_6,J,0,8/5/2009,2009,Bull-Dozed 2007,2007,2009_J
ABRP,7,4,7_4,SEEDLING,0,8/5/2009,2009,Bull-Dozed 2007,2007,2009_SEEDLING
ABRP,7,4,7_4,A,0,8/5/2009,2009,Bull-Dozed 2007,2007,2009_A
ABRP,7,4,7_4,B,0,8/5/2009,2009,Bull-Dozed 2007,2007,2009_B
ABRP,7,4,7_4,C,2,8/5/2009,2009,Bull-Dozed 2007,2007,2009_C
ABRP,7,4,7_4,D,1,8/5/2009,2009,Bull-Dozed 2007,2007,2009_D
ABRP,7,4,7_4,E,1,8/5/2009,2009,Bull-Dozed 2007,2007,2009_E
ABRP,7,4,7_4,F,0,8/5/2009,2009,Bull-Dozed 2007,2007,2009_F
ABRP,7,4,7_4,G,0,8/5/2009,2009,Bull-Dozed 2007,2007,2009_G
ABRP,7,4,7_4,H,0,8/5/2009,2009,Bull-Dozed 2007,2007,2009_H
ABRP,7,4,7_4,I,0,8/5/2009,2009,Bull-Dozed 2007,2007,2009_I
ABRP,7,4,7_4,J,0,8/5/2009,2009,Bull-Dozed 2007,2007,2009_J
ABRP,7,1,7_1,SEEDLING,1,7/20/2010,2010,6/1/2009,2009,2010_SEEDLING
ABRP,7,1,7_1,A,0,7/20/2010,2010,6/1/2009,2009,2010_A
ABRP,7,1,7_1,B,6,7/20/2010,2010,6/1/2009,2009,2010_B
ABRP,7,1,7_1,C,28,7/20/2010,2010,6/1/2009,2009,2010_C
ABRP,7,1,7_1,D,28,7/20/2010,2010,6/1/2009,2009,2010_D
ABRP,7,1,7_1,E,5,7/20/2010,2010,6/1/2009,2009,2010_E
ABRP,7,1,7_1,F,0,7/20/2010,2010,6/1/2009,2009,2010_F
ABRP,7,1,7_1,G,0,7/20/2010,2010,6/1/2009,2009,2010_G
ABRP,7,1,7_1,H,0,7/20/2010,2010,6/1/2009,2009,2010_H
ABRP,7,1,7_1,I,0,7/20/2010,2010,6/1/2009,2009,2010_I
ABRP,7,1,7_1,J,0,7/20/2010,2010,6/1/2009,2009,2010_J
ABRP,7,2,7_2,SEEDLING,1,7/19/2010,2010,6/1/2009,2009,2010_SEEDLING
ABRP,7,2,7_2,A,0,7/19/2010,2010,6/1/2009,2009,2010_A
ABRP,7,2,7_2,B,7,7/19/2010,2010,6/1/2009,2009,2010_B
ABRP,7,2,7_2,C,15,7/19/2010,2010,6/1/2009,2009,2010_C
ABRP,7,2,7_2,D,12,7/19/2010,2010,6/1/2009,2009,2010_D
ABRP,7,2,7_2,E,6,7/19/2010,2010,6/1/2009,2009,2010_E
ABRP,7,2,7_2,F,0,7/19/2010,2010,6/1/2009,2009,2010_F
ABRP,7,2,7_2,G,0,7/19/2010,2010,6/1/2009,2009,2010_G
ABRP,7,2,7_2,H,0,7/19/2010,2010,6/1/2009,2009,2010_H
ABRP,7,2,7_2,I,0,7/19/2010,2010,6/1/2009,2009,2010_I
ABRP,7,2,7_2,J,0,7/19/2010,2010,6/1/2009,2009,2010_J
ABRP,7,3,7_3,SEEDLING,1,7/19/2010,2010,6/1/2009,2009,2010_SEEDLING
ABRP,7,3,7_3,A,2,7/19/2010,2010,6/1/2009,2009,2010_A
ABRP,7,3,7_3,B,13,7/19/2010,2010,6/1/2009,2009,2010_B
ABRP,7,3,7_3,C,59,7/19/2010,2010,6/1/2009,2009,2010_C
ABRP,7,3,7_3,D,34,7/19/2010,2010,6/1/2009,2009,2010_D
ABRP,7,3,7_3,E,11,7/19/2010,2010,6/1/2009,2009,2010_E
ABRP,7,3,7_3,F,0,7/19/2010,2010,6/1/2009,2009,2010_F
ABRP,7,3,7_3,G,0,7/19/2010,2010,6/1/2009,2009,2010_G
ABRP,7,3,7_3,H,0,7/19/2010,2010,6/1/2009,2009,2010_H
ABRP,7,3,7_3,I,0,7/19/2010,2010,6/1/2009,2009,2010_I
ABRP,7,3,7_3,J,0,7/19/2010,2010,6/1/2009,2009,2010_J
ABRP,7,5,7_5,SEEDLING,1,7/20/2010,2010,6/1/2009,2009,2010_SEEDLING
ABRP,7,5,7_5,A,0,7/20/2010,2010,6/1/2009,2009,2010_A
ABRP,7,5,7_5,B,7,7/20/2010,2010,6/1/2009,2009,2010_B
